	scores	logfoldchanges	pvals	pvals_adj
ATP5MF	6.2182555	1.140676	5.027130402403183e-10	9.414361615632997e-08
KDELR2	6.1921434	1.3280069	5.935157556919758e-10	1.0982514462616936e-07
RAC1	6.1452847	1.6870929	7.982028899060613e-10	1.442658909215682e-07
IFI35	6.142423	1.5713824	8.127210200687833e-10	1.4604079971605933e-07
STT3B	6.137773	1.6318432	8.368640302094702e-10	1.486605263264103e-07
HDLBP	6.117384	1.4158108	9.512398008443517e-10	1.680181345957293e-07
NDUFB3	6.1080837	1.5072327	1.0083443385046412e-09	1.7610337332075158e-07
TXNDC5	6.1080837	1.455065	1.0083443385046412e-09	1.7610337332075158e-07
DERL3	6.099141	1.3616545	1.0663979769060307e-09	1.8417285504487654e-07
DNAJC3	6.093418	1.4357252	1.1052491713253778e-09	1.8982807176238684e-07
CHPF	6.0844755	1.6682514	1.1687322234790064e-09	1.9962845401808722e-07
TMED10	6.081614	1.1978594	1.1897874878827477e-09	2.0146492238139238e-07
NDUFA3	6.0812564	1.0967996	1.1924452574444686e-09	2.0146492238139238e-07
ITGB7	6.0690947	1.2791933	1.2863346617362787e-09	2.149907829537403e-07
MCL1	6.0043507	1.2886124	1.92098982806854e-09	3.1596725283156986e-07
HSPA5	5.9678655	1.2459288	2.403775393692893e-09	3.912364694436176e-07
NUCB2	5.9521265	1.7750427	2.646805027396413e-09	4.263276056304263e-07
CRELD2	5.939965	1.342088	2.8508328002850434e-09	4.5448122698698024e-07
COX7B	5.933526	1.167071	2.9649665434614405e-09	4.7026487212543777e-07
TRIB1	5.931022	1.891005	3.0105431144171095e-09	4.726704737266903e-07
CKAP4	5.863417	1.5961566	4.534375020219536e-09	7.08342292731481e-07
LRRC59	5.839809	1.4767404	5.226075672777451e-09	8.082737036797643e-07
SEC24D	5.8362317	1.6695561	5.3394591510380974e-09	8.217216169718878e-07
CFLAR	5.794739	1.1810975	6.842766192451209e-09	1.042750356003582e-06
LIME1	5.780431	1.2255509	7.450965280448372e-09	1.129893452064871e-06
MRPL52	5.766123	1.1113178	8.111604081327468e-09	1.2207773362993973e-06
SLAMF7	5.740726	1.752761	9.427154574531615e-09	1.4089517031656938e-06
PSME2	5.7339296	1.0872945	9.81300464815527e-09	1.4596022751062339e-06
NDUFB1	5.7124677	1.4286923	1.1134958532565889e-08	1.6405329663596008e-06
RPN1	5.703525	1.2142133	1.1735470867235578e-08	1.7208518058950585e-06
PDXK	5.6935096	1.8927026	1.2445424476294909e-08	1.8163892520872292e-06
SEM1	5.6638203	1.1414819	1.4803929787639145e-08	2.1505129220015798e-06
ATP5ME	5.6445045	1.0386639	1.6565748437434042e-08	2.37317705840789e-06
ATP5MD	5.6412854	1.1068552	1.6878534484531826e-08	2.4058807624195308e-06
COX5A	5.64057	1.0832222	1.6948817414670994e-08	2.4058807624195308e-06
IGHA2	5.638424	2.3264751	1.7161375758965252e-08	2.42498040099524e-06
SRM	5.6301966	1.6869507	1.8000424410764265e-08	2.5320325504861027e-06
TMED9	5.6158886	1.1320404	1.955545385720761e-08	2.7383801534189774e-06
GLRX	5.6112385	1.4097353	2.0088358317987493e-08	2.800389215386893e-06
CANX	5.5768995	1.1215361	2.4484338398542982e-08	3.3678965831659545e-06
CYTOR	5.567957	1.8325804	2.577435697289162e-08	3.5297243842126953e-06
AC007952.4	5.5597296	2.0359936	2.701926378706603e-08	3.6678945561070813e-06
IRF7	5.5540066	1.3239533	2.7919494489979455e-08	3.748759221315673e-06
NDUFS6	5.492482	1.2076681	3.963234922942175e-08	5.220554408877262e-06
UFM1	5.4742393	1.1127628	4.3939444979659245e-08	5.763483232416317e-06
TYMP	5.4660125	1.6257068	4.602721203120032e-08	6.011966136192959e-06
STT3A	5.46172	1.4359342	4.7154337026232046e-08	6.107861979726982e-06
SLC44A1	5.4406157	1.6275933	5.309673680191496e-08	6.820736599012936e-06
POLR2L	5.436323	0.9812475	5.439122003568114e-08	6.9582710174865e-06
MLEC	5.4263077	1.3456091	5.7531738229450457e-08	7.32987355056937e-06
ISG15	5.3955455	1.7129077	6.831566596752819e-08	8.633045154197354e-06
MTRNR2L8	5.3833838	4.0842404	7.309847097739199e-08	9.200049260219371e-06
SPATS2	5.3805223	1.4647801	7.427010659384196e-08	9.309817756785343e-06
UBL5	5.379449	0.9416192	7.471414222419959e-08	9.327865619773867e-06
PRDX1	5.367287	1.1562959	7.992971063226033e-08	9.860217914385225e-06
LRPAP1	5.360133	1.1388695	8.316059556980544e-08	1.0178005647553314e-05
MX1	5.356914	1.7933413	8.465541790285811e-08	1.0320325397435884e-05
TMEM208	5.3490443	1.3461711	8.841978135243538e-08	1.0737131808215464e-05
GOLPH3	5.330086	1.3068442	9.816602916292331e-08	1.1874269838863022e-05
DYNLL1	5.318998	1.0630417	1.043404272095338e-07	1.2572212638227819e-05
PREB	5.292528	1.2382939	1.2063702245791691e-07	1.4424011989035628e-05
ATP5PF	5.2871623	0.9915133	1.2422830632106444e-07	1.4796495626831152e-05
PRDM1	5.271066	1.5051385	1.3563371252893374e-07	1.6032111107935222e-05
PRDX4	5.266416	1.235799	1.391129613657046e-07	1.6381078143847192e-05
GMPPB	5.242092	1.2933294	1.587659410874338e-07	1.8624742681453035e-05
GNAS	5.229215	1.0516032	1.702312412158369e-07	1.989465637472452e-05
ZNF593	5.2195573	1.4417937	1.7935144571729307e-07	2.080409848139362e-05
HSPA13	5.208111	1.6059204	1.907730289621258e-07	2.2046695729909314e-05
JPT1	5.199168	1.2406168	2.001822380525028e-07	2.300756751051704e-05
TMBIM6	5.1988106	0.8452732	2.005677870283436e-07	2.300756751051704e-05
SAR1B	5.184145	1.2817508	2.170081992464442e-07	2.4801962830787536e-05
ROMO1	5.1705523	1.0771537	2.3340315934398125e-07	2.6578036683246686e-05
DSTN	5.1551714	1.2351298	2.533993279714977e-07	2.8749725943977916e-05
SEC14L1	5.137286	1.0696205	2.787343093907011e-07	3.122847475765229e-05
RPN2	5.111174	1.0374264	3.2016276352560697e-07	3.567347609218833e-05
DNM2	5.1068816	1.3572639	3.2751865263221045e-07	3.623335357429725e-05
SSR1	5.1058087	1.1309785	3.293829634413341e-07	3.631038363298139e-05
ABRACL	5.097939	1.1451651	3.4337106015464166e-07	3.771864362907189e-05
NDUFV2	5.096151	0.97986335	3.4662923106851384e-07	3.780934353062067e-05
BIK	5.0925736	1.9016317	3.532353320820367e-07	3.839519849102893e-05
NDUFAF3	5.088639	1.1704144	3.606423888957597e-07	3.901347207132686e-05
ATP5MPL	5.0879235	0.9437538	3.6200513620825336e-07	3.901347207132686e-05
P4HB	5.087566	1.0351696	3.6268837226536695e-07	3.901347207132686e-05
NDUFAB1	5.083631	1.0603148	3.7028658710258974e-07	3.955704169504539e-05
SLIRP	5.079339	1.3142054	3.787507330794901e-07	4.032268506589763e-05
DNAJB11	5.0786233	1.180599	3.8017945676569803e-07	4.033665110059814e-05
COTL1	5.077908	1.0377414	3.8161338079812126e-07	4.035107200296325e-05
TMED5	5.076477	1.1234019	3.84496902730278e-07	4.051815327178357e-05
DAD1	5.036057	0.9434447	4.7521881935237915e-07	4.974116982224717e-05
ATOX1	5.021034	1.2094936	5.139413584730992e-07	5.353404202570375e-05
PSMA3	5.020676	1.1070101	5.148994295263429e-07	5.353404202570375e-05
C12orf75	5.0178146	1.234698	5.226262453507719e-07	5.415627363073149e-05
MMADHC	5.0106606	1.1078668	5.424355873589039e-07	5.583673875571604e-05
SEL1L	4.999572	1.396711	5.74577964342522e-07	5.875626703130257e-05
SLC9A3R1	4.997783	1.0705482	5.799312537098747e-07	5.9109255357635664e-05
MAN1A1	4.9870524	1.7633895	6.130749697885456e-07	6.228320779678599e-05
OSTC	4.9752483	1.0820032	6.516411446996666e-07	6.598556438201477e-05
SNRPG	4.9627285	0.9296628	6.950966849036329e-07	7.015737221947804e-05
SPCS1	4.959867	0.8552385	7.054144775682464e-07	7.096834907496464e-05
GRK6	4.950567	1.331522	7.399763918536972e-07	7.420530997921253e-05
POMP	4.930178	0.9591033	8.215475172713549e-07	8.159567945499875e-05
SEC13	4.92052	1.0349915	8.631456075097129e-07	8.545416401482307e-05
PTP4A1	4.919447	1.5008779	8.678908994725458e-07	8.565118854572391e-05
ELOB	4.9105043	0.8493763	9.084239737585706e-07	8.93676457982047e-05
CASP3	4.8865385	1.6246128	1.0262424117532956e-06	0.00010032326369237327
DERL1	4.879027	1.1055684	1.0661055094850058e-06	0.00010389348580990713
TRAM1	4.8521996	0.8631657	1.220997935246489e-06	0.00011861613379064877
HCST	4.843257	1.2504445	1.2772799609665569e-06	0.00012369720294880794
TIMM8B	4.8425417	1.3213985	1.281888771758832e-06	0.00012375800076915158
PSMB3	4.833599	0.9191266	1.3408657482217064e-06	0.0001286527577622475
PABPC4	4.831095	1.1134369	1.357841492229221e-06	0.00012988067221209168
NDUFS5	4.8064137	0.9090468	1.5366171478494342e-06	0.00014653011434109006
MANEA	4.776367	1.5281029	1.7849053278992504e-06	0.00016916875587928048
CD27	4.7724323	1.0914328	1.82014321267264e-06	0.00017198417037189777
FNDC3A	4.7577667	1.298638	1.9574666006828206e-06	0.0001827380306769575
SEMA4A	4.753474	1.2888186	1.9995064928442465e-06	0.00018610376749415896
CCDC167	4.7509704	1.1480916	2.024428869428204e-06	0.00018786095601168532
AC012236.1	4.729151	1.6634854	2.2546111617335815e-06	0.00020711703186002605
TXN	4.7245007	1.002102	2.306816622157991e-06	0.00021091767156772198
GNL3	4.720208	1.2905682	2.3560349626494133e-06	0.00021478609643367245
IDH2	4.7177043	0.9950775	2.3852096225795345e-06	0.0002159286428009789
SRSF9	4.7173467	0.86834604	2.389405639770217e-06	0.0002159286428009789
SLC35B1	4.7173467	1.3713633	2.389405639770217e-06	0.0002159286428009789
DCPS	4.714127	1.1150227	2.427490053707209e-06	0.0002187344443466551
CALR	4.7059	0.9238072	2.5274828400832307e-06	0.00022643187046013656
GLCCI1	4.6851535	1.9119208	2.7975019817086106e-06	0.00024918608626182113
GORASP2	4.6790724	1.0384289	2.881754008112943e-06	0.0002559573910005916
ELAVL1	4.6779995	1.64146	2.896872548790516e-06	0.00025656717072436116
PFDN2	4.665838	1.0561066	3.0736224080718657e-06	0.0002691540839429017
ORMDL2	4.6529603	1.5043283	3.2720293851641964e-06	0.0002846207912317986
MZT2B	4.6526027	0.91846067	3.277712331874542e-06	0.0002846207912317986
MTHFD2	4.6504564	1.1316983	3.312009317579833e-06	0.00028679786533594503
LGALS3	4.6458063	1.3431115	3.38750404213877e-06	0.0002925203837721332
CITED2	4.642945	1.173386	3.434779629844473e-06	0.0002957811477921749
NENF	4.623629	2.1094887	3.7708384771012747e-06	0.000323823358391291
EIF4G1	4.6136136	1.1071434	3.957279770920095e-06	0.0003388979510705041
TRABD	4.6128983	1.0828017	3.970929795858909e-06	0.00033913267737325803
TXNDC15	4.58929	1.2104734	4.447563534372755e-06	0.0003777634087241689
DDOST	4.5849977	0.9044718	4.53991823628648e-06	0.00038351206035716796
OAS1	4.5599585	1.0724168	5.11637245021864e-06	0.00042987208205391047
CHMP4B	4.5377812	1.0114237	5.684921663197982e-06	0.00047507301006407437
ARSA	4.528481	1.2326684	5.940924070538499e-06	0.0004951354063829231
UBALD2	4.5220423	1.7743123	6.124580597002113e-06	0.0005090771043288895
MIF	4.5195384	0.6933374	6.197459609919881e-06	0.0005137611383828782
SPN	4.4919953	1.4469576	7.055890084102758e-06	0.0005802816271018584
SRP54	4.49128	0.87552166	7.079635765380423e-06	0.0005806982507609003
ZBP1	4.475541	0.9507441	7.621794678053976e-06	0.0006218864334820576
COX7A2	4.469103	0.77685755	7.854839468983311e-06	0.0006392235460007439
SUN2	4.4583716	1.4204397	8.258458486253283e-06	0.0006703151408933572
AL133467.1	4.449787	1.8025974	8.59555139398866e-06	0.0006958591306899101
SELENOK	4.448356	0.87916476	8.652996824474397e-06	0.00069869016177256
NDUFA1	4.4408445	0.76524115	8.96065487436469e-06	0.0007179378301014822
HNRNPAB	4.419025	1.2266788	9.914728947709213e-06	0.0007923372205589623
YIF1A	4.4172363	1.0685897	9.997093908845167e-06	0.0007968709188314608
OST4	4.4068627	0.7386082	1.0487849425265973e-05	0.0008338510871694202
NDUFC1	4.4061475	0.9747205	1.0522529371324698e-05	0.000834474159608089
PSMA5	4.3871894	1.002914	1.1482476036264091e-05	0.0009082843067158824
MESD	4.370735	0.8666923	1.2382884979276289e-05	0.000977022196321731
ARFGAP3	4.367516	1.1094187	1.2566760935414786e-05	0.000986522467674847
ANXA5	4.3514194	0.86705387	1.352589971481038e-05	0.0010564815186791716
PTP4A2	4.34355	0.89550817	1.4019850081006163e-05	0.001092318494907866
MYO1D	4.3371115	1.8020706	1.4436741280858958e-05	0.0011191894668280858
TMEM167A	4.3346076	0.9895701	1.4602036686120655e-05	0.001129187846918987
GSPT1	4.3267384	0.99763495	1.5133366424410495e-05	0.0011673721142323797
ARMCX3	4.321015	1.1140434	1.553131264131159e-05	0.0011951037526743897
CHST12	4.3202996	1.13418	1.55817517185867e-05	0.0011960244831498883
NDUFA6	4.313861	0.8559157	1.60427846488522e-05	0.0012223579568109517
CCPG1	4.299553	1.0553305	1.7114295492627033e-05	0.0013008119901694293
NDUFB4	4.293114	0.838239	1.7618417678079365e-05	0.001335862805752325
EIF2S1	4.2759447	1.2478222	1.9032838803284447e-05	0.0014361016016449116
YWHAE	4.270937	0.82098085	1.9465340032335087e-05	0.0014651792387050868
SEL1L3	4.248402	0.92327905	2.153008894418011e-05	0.0016127852409824751
ZRANB2	4.2226477	0.82906514	2.4144927939654262e-05	0.0017857147242163764
MIR4435-2HG	4.22229	2.042166	2.4183288799018705e-05	0.0017857147242163764
HAX1	4.2179976	0.8188364	2.4648165337911546e-05	0.0018157287105679057
PFDN6	4.2144203	1.1070712	2.5042044276346717e-05	0.0018360425245726188
HSH2D	4.2008276	0.82900673	2.6594080068956487e-05	0.001945247452008589
SELPLG	4.1997547	1.4130288	2.6720429089989785e-05	0.0019499013594378226
ALG5	4.1872354	1.0262604	2.8237314910285847e-05	0.002055769106829171
TSR3	4.1840158	2.2583435	2.8640404709990086e-05	0.002080243600980051
MRPS14	4.1722116	1.3323551	3.0165700603577364e-05	0.002180839848054441
UQCC2	4.1611233	1.270866	3.1668628573470186e-05	0.002278895038109879
CYTIP	4.1554	0.7090917	3.247190576973717e-05	0.0023259311858613353
ZBTB38	4.1514654	0.98225343	3.3035346996599624e-05	0.002357403583993692
TXNL4A	4.1468153	1.0590358	3.371320661666169e-05	0.002392790991077995
IFI27L2	4.1367993	0.78852403	3.521835446306399e-05	0.002493924795428862
SFPQ	4.1342955	0.72356516	3.560449284786127e-05	0.0025155383390033257
LINC02362	4.1310763	2.6028285	3.6106865995725836e-05	0.002545247490270134
AC116366.2	4.127857	2.6013727	3.661596490854332e-05	0.002575295251384358
DRAP1	4.1224914	0.71539336	3.7479639732030294e-05	0.0026300893010149564
RNF181	4.113191	0.8498157	3.9022669828553883e-05	0.002722291306239802
PSENEN	4.1128335	0.9558096	3.9083204881532826e-05	0.002722291306239802
FDX1	4.1024604	0.7540689	4.087799517230075e-05	0.002830232151272413
COPS9	4.0974526	0.80877274	4.1772178486502114e-05	0.0028857149169108694
CAPRIN1	4.094591	1.2759999	4.229144031008988e-05	0.002915108658358679
NDUFB6	4.087437	0.87343055	4.361651837396235e-05	0.002999793598874707
DERL2	4.0842175	0.91323394	4.422556655411154e-05	0.0030349673012531244
EXOSC4	4.068479	1.5323972	4.732105706967696e-05	0.0032380862402627644
CTSC	4.068121	1.0687064	4.739374141343834e-05	0.0032380862402627644
SEC24A	4.0652595	1.5921699	4.7979038763998646e-05	0.00327088679398339
DPM3	4.05274	0.88574696	5.062124038838695e-05	0.003426241632001617
MRPL36	4.0523825	1.4548916	5.069872135364441e-05	0.003426241632001617
IRF4	4.043082	1.0733627	5.275312758340418e-05	0.003534345856002771
RNASEH2C	4.0398626	0.8178534	5.3482467249877353e-05	0.0035755042137568544
HBB	4.0341396	1.6541152	5.480271989225339e-05	0.0036559059083486715
SRPRA	4.0330667	0.8018591	5.5053680095395774e-05	0.0036647831972710246
IFITM1	4.010174	1.0225462	6.067408169285269e-05	0.0040216954745964
SNRPB2	3.9987273	0.78824085	6.36839878730184e-05	0.004212221555337283
RNF149	3.9947927	0.81848496	6.475089369695416e-05	0.004264642017705962
IGF1	3.9865656	2.189036	6.703661006880893e-05	0.004393915171032783
MRPL41	3.9797692	0.8792945	6.898218850732172e-05	0.00450514557589729
PPP2R5C	3.9733307	1.04554	7.08745501505061e-05	0.00461902964471443
TIMM17A	3.9693959	0.955314	7.205505781533694e-05	0.004686141385576107
SAR1A	3.9654613	1.4426951	7.325414780704819e-05	0.004754178899535923
DENND5B	3.9625998	1.263823	7.413804090807924e-05	0.004801519328561374
SND1	3.956161	0.79918647	7.616381869477248e-05	0.004912250273370108
HDAC7	3.9511533	1.4943815	7.777549234134516e-05	0.0050058110360567225
YWHAG	3.9465032	1.5724034	7.930087210957229e-05	0.005082940641794379
ATP5MC3	3.9429262	0.7413971	8.049344014548628e-05	0.005148764555149654
PHPT1	3.941853	0.8053486	8.08545034706289e-05	0.0051612401424875574
GLS	3.9404223	1.4744856	8.133830311495307e-05	0.005181483256013414
ATP5F1E	3.9368453	0.58730835	8.255980101298556e-05	0.005248540969510598
SDHB	3.9354146	0.8857285	8.305323779293826e-05	0.0052691347005491265
SLC38A5	3.933626	1.3229578	8.367395369005924e-05	0.0052977030516555435
PSMD8	3.9200335	0.7220143	8.853670588918792e-05	0.0055490737418894855
AP2S1	3.9160986	0.7020731	8.999342524509129e-05	0.005629025373428879
HERC2	3.9146678	0.97244364	9.052873245889735e-05	0.005639813037975435
PRDX3	3.9146678	1.1546727	9.052873245889735e-05	0.005639813037975435
AURKAIP1	3.9053676	0.72129405	9.408222726436141e-05	0.005849468397934407
MGAT1	3.8982136	0.79168355	9.690488924266508e-05	0.006012938706360738
ACSS1	3.878898	1.0326035	0.00010493078727648837	0.006472189254095623
GOLGB1	3.8767517	0.81276894	0.00010586029764448327	0.006513277553463346
TRAM2	3.876394	1.9322656	0.00010601596944228949	0.006513277553463346
CISD2	3.875321	0.848412	0.00010648428196712312	0.006529145707124174
HSPE1	3.8674514	0.7744587	0.00010997869736496164	0.0067102706982988865
USO1	3.8667362	0.89023316	0.00011030168002157593	0.0067102706982988865
IQGAP2	3.8624437	1.2593676	0.00011225844560324485	0.0068159732391954555
TOP1	3.8517127	0.7780388	0.00011729459072742927	0.007094040743080921
KLF13	3.843128	0.9723237	0.00012147612325712345	0.007318465588554645
PRDX2	3.8409817	0.74099827	0.00012254325308797497	0.007354251175185092
B4GALT3	3.8374047	0.75816756	0.00012434146587893415	0.007447790269322594
CLPTM1L	3.8349009	1.238089	0.00012561498348734188	0.00750960190705961
LDHA	3.832039	0.7752277	0.000127085484492209	0.0075829298587510585
RBX1	3.8205929	0.7760549	0.0001331312998957101	0.007913293919422446
SLC1A4	3.818089	1.349426	0.00013448946484924938	0.007978767163680563
S100A11	3.8173735	1.0119474	0.0001348799031848345	0.007986688667251333
NAA38	3.8123658	0.76764673	0.00013764302051713946	0.008134807184061434
PDIA3	3.8052118	0.74891204	0.00014168295486771193	0.008357681248524783
DNAJB9	3.8019924	0.85919434	0.00014353712857681443	0.008451020295582255
RNASE6	3.8009193	1.1468208	0.00014416024785786436	0.008471662807480964
LMO4	3.7937653	0.8647292	0.0001483799293738992	0.008686792588411308
MAGT1	3.788042	1.1252228	0.0001518391197610168	0.008872599090245733
SLC39A7	3.7873268	1.1117945	0.0001522768177783571	0.008881481114963952
MCTS1	3.7837498	0.80320257	0.00015448318085495996	0.008993293339397267
CREB3L2	3.773734	1.4095387	0.00016082216075675448	0.00931940801435817
HSD17B8	3.7730186	1.258777	0.00016128418669298085	0.00931940801435817
PDCD5	3.7658646	0.7003267	0.00016597364974049955	0.009572584136331929
SLC7A5	3.7483375	1.8401034	0.00017801067124617183	0.010209995824778125
CD164	3.7433295	0.7353865	0.00018159775530313582	0.010377443785126072
SLC38A10	3.7415411	0.88672096	0.00018289524508294702	0.010413304915555996
MRPL23	3.7415411	1.2045093	0.00018289524508294702	0.010413304915555996
EDEM1	3.735818	1.2810999	0.00018710602219037544	0.010633573879035102
ABCB9	3.732241	1.2202257	0.000189783853338248	0.010766077826142547
GLRX5	3.7293794	1.8951293	0.0001919520090988036	0.010869238810299648
MGAT2	3.72151	1.1359364	0.0001980350816616542	0.011168559093483991
PSMB2	3.7211523	0.69016325	0.0001983158432657755	0.011168559093483991
MRPS33	3.719006	1.1764276	0.00020000828220324433	0.011239110439939599
SH2B2	3.7186484	1.6967413	0.00020029167123641837	0.011239110439939599
NDUFS7	3.7175753	0.7066084	0.00020114410342107064	0.011266606744235717
SEC31A	3.7093482	0.7421538	0.00020779355602125075	0.011618126395742126
RNPEPL1	3.707202	1.269542	0.00020956184630311494	0.011674998415815294
GNG5	3.7004056	0.64511013	0.00021525511929807288	0.011970726106653295
ERP44	3.6971862	0.61858404	0.000218002333179642	0.012101854520634876
NXPE3	3.6957555	1.247545	0.00021923385398496897	0.012148525523762443
MCUR1	3.6946824	0.9561609	0.0002201617777486658	0.012178236983759385
UBA5	3.6860976	1.0593289	0.00022771902004127195	0.012573891964516911
SIL1	3.682163	1.0715346	0.00023126352488215952	0.012724405660197686
ERGIC2	3.6764398	1.0052009	0.00023651169642876997	0.01299017510049677
EIF5B	3.675009	0.77417696	0.00023784109122044087	0.013040151680370097
GUK1	3.6685703	0.6583526	0.00024391059476218022	0.013302541507669994
ODF3B	3.6685703	1.0797079	0.00024391059476218022	0.013302541507669994
ADA2	3.664278	0.86328405	0.00024803732872060553	0.013503916703918503
MRPS18C	3.6621318	0.8741736	0.0002501251687865669	0.013593778185433576
CD320	3.6585548	1.1671841	0.0002536415712881084	0.013760829889412608
ODC1	3.657124	0.8167695	0.00025506107052782436	0.013813734319683755
CALU	3.6374505	1.0514171	0.0002753501484702453	0.014860781363705756
REEP5	3.6335158	0.67376685	0.0002795853780992728	0.01506320736390311
CAPNS1	3.630654	1.0626856	0.0002827038036294208	0.015178606465332997
AC016831.6	3.630654	1.9097317	0.0002827038036294208	0.015178606465332997
ATP13A1	3.6285079	1.1553577	0.00028506397818699907	0.015278937741205588
COPG1	3.6277926	1.0368826	0.000285854796836711	0.015294953647612455
NANS	3.6238577	0.8407467	0.00029024116676554164	0.01550296761381511
NUDT5	3.6202807	0.98319894	0.00029428341663159663	0.01569191864978807
ST6GALNAC4	3.6177769	0.7636347	0.0002971443023986538	0.015812129964454764
ALG2	3.6141999	1.1224076	0.0003012764958114507	0.01597737611044163
COX6B1	3.611696	0.619375	0.00030420098471952643	0.01608281634689782
DENND1B	3.6048996	1.1968392	0.00031227344498295555	0.01648156975243657
PAFAH1B1	3.5966725	0.668865	0.0003223136786004345	0.01692527926799275
CXCR3	3.5952418	2.1076632	0.0003240903545124161	0.0169898766454089
FMNL1	3.5934534	0.85807884	0.00032632408982269454	0.017078176734542264
TMED2	3.5884457	0.72704077	0.0003326554419824289	0.017351106920986188
APOBEC3B	3.5884457	1.8944609	0.0003326554419824289	0.017351106920986188
ISOC2	3.5877302	1.0046716	0.0003335692482087932	0.017369626832607628
CEBPB	3.5691297	1.4618655	0.0003581690027883704	0.018588313505312308
