	scores	logfoldchanges	pvals	pvals_adj
NDUFA9	6.0560083	1.2742445	1.3954076608047276e-09	1.0954302512989031e-07
NDUFB7	6.0552135	0.852932	1.4023175562230822e-09	1.098081759957354e-07
IGHG1	6.052828	2.6658518	1.4232479521990946e-09	1.1116710826636496e-07
TYMP	6.042492	1.4002794	1.5175192474054522e-09	1.1823338557416866e-07
SAR1A	5.99969	1.5770357	1.9769455384819803e-09	1.5212204444254784e-07
SELENOK	5.9967747	0.9458894	2.012749703596812e-09	1.5449469144620766e-07
AQP3	5.993594	1.0576842	2.052529326926977e-09	1.5716004725659836e-07
PRDM1	5.9917393	1.2981094	2.0760867235303803e-09	1.5857323826631186e-07
DERL2	5.980078	1.1900531	2.2303080057073904e-09	1.6993525728780795e-07
GNAS	5.9478774	0.9582267	2.7164230540435655e-09	2.0646807697078806e-07
PRELID1	5.9199166	0.81866956	3.22104563450816e-09	2.436317412164359e-07
MRPS33	5.918724	1.4214072	3.2444858787346975e-09	2.4480905949569306e-07
MAN1A1	5.912496	1.580202	3.3696200333413726e-09	2.5363529776388197e-07
CHST12	5.9106407	1.2367973	3.4077937340253286e-09	2.558890913276459e-07
BST2	5.9061356	0.8987217	3.5022625220946173e-09	2.623490000586876e-07
MCUR1	5.873537	1.1872555	4.265937936370482e-09	3.1802209263297163e-07
IER3IP1	5.8700914	1.1652027	4.355543431704303e-09	3.2238280633664686e-07
GATD3A	5.8621407	2.9068494	4.5693727255414165e-09	3.374063893560713e-07
MMADHC	5.843191	1.0194472	5.121013561772174e-09	3.754645014028575e-07
ENTPD1	5.8336506	1.4098837	5.422769261365261e-09	3.966532424189691e-07
SEM1	5.8306026	0.976759	5.522758511214886e-09	4.030187648782562e-07
GYG1	5.817219	1.4310913	5.983484737291709e-09	4.356173068575816e-07
MTDH	5.8132434	0.74669534	6.127391932883999e-09	4.4505194630272163e-07
PDXK	5.792836	1.663772	6.920762027137418e-09	5.015051961249905e-07
RPS27L	5.785813	0.87745124	7.216248971080617e-09	5.217012366604259e-07
ATP6V0B	5.7805123	0.7880835	7.447345968690146e-09	5.371592671198853e-07
HSPD1	5.777862	0.9858831	7.565577447861268e-09	5.444238567631093e-07
PSMA1	5.7701764	0.94551307	7.918863799861187e-09	5.685305287443065e-07
AC012236.1	5.765141	1.432345	8.158970376728877e-09	5.830756600031508e-07
NDUFA4	5.763816	0.6411288	8.22332366868004e-09	5.863267497437073e-07
VKORC1	5.749239	1.7755393	8.964594633734546e-09	6.377170557869698e-07
STAT1	5.7485766	1.541834	8.999788538764253e-09	6.38758964165672e-07
ERP44	5.739566	0.88881177	9.49196863278389e-09	6.721567856203937e-07
SERP1	5.727507	0.52138966	1.019172955356671e-08	7.200688559812007e-07
FABP5	5.702064	1.6371853	1.1836518198572264e-08	8.343805923787209e-07
TAP1	5.698619	0.94692487	1.207818748232479e-08	8.494900775181691e-07
RAN	5.6913304	0.79944664	1.2605313188744954e-08	8.825706556272846e-07
PDHA1	5.6857653	1.5195304	1.3022830852802478e-08	9.097544780248779e-07
RBX1	5.6812596	0.95125395	1.3370633732227054e-08	9.319571543357454e-07
UAP1	5.6535645	1.4849967	1.5715432251327018e-08	1.0905036660647389e-06
MAN1A2	5.649324	1.2502068	1.6108017785148717e-08	1.113635701132755e-06
PREB	5.644288	1.1234396	1.658659361286177e-08	1.1432980834657068e-06
GMPPA	5.631567	1.3096339	1.7857959289403024e-08	1.228208806260336e-06
COMMD3	5.6310368	1.0513469	1.7912936517608248e-08	1.2292703256575886e-06
COPB2	5.624809	1.0354294	1.857135751600634e-08	1.2716471169605488e-06
CLTC	5.6197734	1.417233	1.91208227602411e-08	1.3063934442804728e-06
MRPL22	5.603474	1.1402318	2.1009754857691486e-08	1.4260485791726096e-06
CHID1	5.5979085	1.2366185	2.1695319326195176e-08	1.4661791128118032e-06
ANAPC11	5.578694	0.9538954	2.4233108096549852e-08	1.6341315214695123e-06
SEL1L	5.5760436	1.2758416	2.4605007897452583e-08	1.6556187889785897e-06
SIL1	5.5753813	1.279576	2.469884487015769e-08	1.658343391962402e-06
NDUFA8	5.56213	1.5335896	2.6650193647705113e-08	1.7816657417767933e-06
SRA1	5.557359	1.122365	2.7388657914425623e-08	1.8271055978234964e-06
ZNHIT1	5.548746	0.99054646	2.8772595459447676e-08	1.9153183619868308e-06
TMEM59	5.5374823	0.7955417	3.0685076544585405e-08	2.038262766114373e-06
COX6B1	5.5353622	0.62519985	3.105861253727864e-08	2.054295931800811e-06
ANAPC5	5.5221105	0.93817365	3.349513933379931e-08	2.2107503109762614e-06
MRPS14	5.505679	1.5099595	3.677481387617715e-08	2.4118536687103775e-06
MRPL14	5.498258	1.2871366	3.835610170353367e-08	2.5102655445426346e-06
SRM	5.495608	1.2209084	3.893667115937883e-08	2.5375771411564144e-06
PSENEN	5.4869947	1.1046934	4.088297610651625e-08	2.6588474439817376e-06
ELOC	5.4539986	0.90802664	4.924958083374352e-08	3.1896285820387188e-06
HAX1	5.452011	0.9051584	4.980339521052207e-08	3.2187903262151754e-06
RPL22L1	5.4496255	0.6595046	5.047594333985686e-08	3.2554889016724695e-06
GCSH	5.4455175	1.9467565	5.1654910159539085e-08	3.3177607275404784e-06
UQCRFS1	5.44459	0.8291318	5.192479897400347e-08	3.3282190220718474e-06
ARFGAP3	5.419545	1.1579766	5.97508854302238e-08	3.8141186352553745e-06
EMC7	5.408679	0.99202806	6.349132832315135e-08	4.036308637181608e-06
HSPE1	5.3964877	0.9000197	6.795807260912866e-08	4.302673326272877e-06
AURKAIP1	5.369057	0.8162509	7.914924780735214e-08	4.970732659772032e-06
NDUFS7	5.3633595	0.8365832	8.168830246636309e-08	5.119847295910946e-06
EIF4G1	5.3388443	1.0014164	9.354096658759823e-08	5.839172747607763e-06
SPATS2	5.315389	1.1500427	1.0642953292130056e-07	6.630410601051044e-06
SLC39A7	5.313004	1.1769367	1.0783263413075284e-07	6.704386194445428e-06
RNF181	5.304788	0.83984834	1.1280388586433173e-07	6.985526692957133e-06
C11orf98	5.2880917	1.1162694	1.23599160453873e-07	7.623664882995137e-06
CKLF	5.266757	0.8559371	1.3885497512219398e-07	8.513973592946044e-06
ATP5MD	5.258541	0.79518753	1.4520286775112224e-07	8.868215225499287e-06
CDKN2A	5.245687	2.7269936	1.557009549990486e-07	9.490736447167498e-06
RNF213	5.237736	0.92369276	1.6255811580132566e-07	9.889323181831333e-06
SLC52A2	5.236146	1.4519367	1.6396416359548243e-07	9.955378815806178e-06
CASP3	5.2228947	1.2848372	1.7614752122784668e-07	1.0632811635747708e-05
MYCBP	5.2215695	1.6817366	1.7741291386944753e-07	1.068844041368123e-05
FCRL5	5.205403	1.2460985	1.9357610449740537e-07	1.1594798382487169e-05
ITGB7	5.194007	0.82695794	2.058156584104333e-07	1.225707159579529e-05
MRPS12	5.1717443	1.0608256	2.3191860185711707e-07	1.3732673477966092e-05
TMED5	5.168299	0.89971244	2.3623403006353666e-07	1.3961610822405254e-05
TM9SF1	5.167504	1.5357755	2.3724086005255542e-07	1.3994509708640968e-05
GADD45GIP1	5.1629987	0.80449694	2.4302501174691247e-07	1.4308557841242931e-05
IFNAR2	5.1473618	0.9438944	2.641752966484084e-07	1.552441861419484e-05
EEF1E1	5.1453743	1.5433588	2.6698801684363723e-07	1.5630614839205557e-05
UBXN4	5.143784	0.68949044	2.692589978730732e-07	1.5733936967819978e-05
EIF2S1	5.1341105	1.2607353	2.834814042051861e-07	1.6526238855450684e-05
NDUFB2	5.1338453	0.7122888	2.838810933448279e-07	1.6526238855450684e-05
CTSD	5.131063	1.0728494	2.881108214845264e-07	1.6741123565400883e-05
CPEB4	5.1035	2.1058307	3.3342867105018483e-07	1.9266351481295717e-05
NDUFC1	5.1005845	0.8939539	3.386059707571553e-07	1.9529209300422428e-05
COX6C	5.0987296	0.60514313	3.419409285061361e-07	1.9685032674944915e-05
KDELR1	5.0946217	0.71619844	3.4943868873169934e-07	2.007948339482872e-05
BOLA3	5.092236	1.4369509	3.5386478842986374e-07	2.027309008884911e-05
TMEM147	5.092104	0.83878344	3.541122629473757e-07	2.027309008884911e-05
SPCS1	5.0865383	0.6178716	3.6465838101697167e-07	2.08384836225636e-05
CD27	5.0817676	0.8816906	3.739386173217158e-07	2.129053076315051e-05
EDEM2	5.0722265	1.0251766	3.9318763195200127e-07	2.234556474312955e-05
MRPL36	5.0608306	1.5104219	4.1743419154350166e-07	2.363711605193595e-05
EDEM1	5.053277	1.2152536	4.342928221857335e-07	2.4502469987818327e-05
LGALS3	5.051952	1.1860411	4.3731742384253787e-07	2.4628418034407565e-05
RHOB	5.0495667	1.1330445	4.4281299172411246e-07	2.4847883526583903e-05
CLINT1	5.0314126	0.8017123	4.868794113837696e-07	2.7222338600156913e-05
NAA38	5.03075	0.872655	4.885651425162983e-07	2.7267548627296525e-05
AKR1A1	5.0243893	0.7558911	5.050371759167852e-07	2.8136363239650716e-05
HSD17B10	5.0209436	0.8745438	5.141818237441787e-07	2.858293292131152e-05
MRPL47	5.0188236	1.4029455	5.198884422777167e-07	2.880886275416645e-05
GOLGB1	5.014583	0.96863365	5.314854513349327e-07	2.93990893694823e-05
SRPRA	4.999609	0.7810681	5.744663777606961e-07	3.166389412313255e-05
CCNC	4.9973564	0.87111837	5.812157746260583e-07	3.1922711635689535e-05
TIMM17B	4.9878154	0.8405275	6.10658579458657e-07	3.34806759429123e-05
RAB5IF	4.9872856	0.89192	6.123357613285585e-07	3.3513524317642426e-05
SSBP1	4.969661	0.76298136	6.707003275228247e-07	3.664334109262224e-05
MAGED1	4.9597225	1.3241235	7.059393107094137e-07	3.850093921407639e-05
DRAP1	4.941833	0.67986786	7.739141329381141e-07	4.2134270841763845e-05
CLPTM1L	4.9391828	1.3566955	7.845059218352962e-07	4.2561842220059076e-05
PSMD12	4.929907	1.38848	8.226878355718518e-07	4.4555569241153586e-05
EIF2S2	4.9248714	0.7516592	8.441583046355197e-07	4.555963405591042e-05
FNDC3A	4.9207635	1.220252	8.620723927917751e-07	4.6445830978713886e-05
GORASP2	4.916523	0.88719666	8.809481273388514e-07	4.7298850491507556e-05
NDUFB11	4.9106927	0.5066084	9.07553191991206e-07	4.86432863438459e-05
ACADVL	4.905392	0.83425194	9.324096408547945e-07	4.9889532711278826e-05
ATP5MPL	4.886045	0.7272276	1.0288172577467978e-06	5.485907734403894e-05
MRPL40	4.8839245	0.8553191	1.0399479297227242e-06	5.535763919741494e-05
GTF3C6	4.8787565	0.8927322	1.067566639873035e-06	5.6730673732876984e-05
WIPI1	4.869348	1.3863395	1.1196695129536526e-06	5.9296705535247354e-05
COPG1	4.8688183	1.0077779	1.1226765614035162e-06	5.935484058563114e-05
FDX1	4.868023	0.7588372	1.1272017096486576e-06	5.94929024581457e-05
SYNCRIP	4.8570247	1.1017005	1.191628916888424e-06	6.25746083434298e-05
PPA1	4.8541093	0.7924047	1.209291279183468e-06	6.339500505223688e-05
COX17	4.853579	0.84539217	1.2125295620922649e-06	6.345775504505427e-05
CBWD5	4.850929	1.0489165	1.2288465148631854e-06	6.420361614714595e-05
