	scores	logfoldchanges	pvals	pvals_adj
PSMB8	4.4883876	0.87366545	7.176427418936174e-06	0.0016049899221040923
CIB1	4.480021	0.6441843	7.463565110461224e-06	0.0016572846327779149
SLC38A1	4.450078	0.87217516	8.583910991584957e-06	0.0018925392978397274
HLA-DQB1	4.3992186	0.4636414	1.0864129891909997e-05	0.0023784028588014513
SRGN	4.3712573	1.0846761	1.2353322682686932e-05	0.002685508686969851
BST2	4.367074	1.0481356	1.2592215024499144e-05	0.002699684058390379
CALM1	4.334929	0.36585832	1.4580715286597704e-05	0.00310459380900317
ATP6V1G1	4.3300853	0.44347927	1.4905159955305449e-05	0.0031520864457862618
IFI6	4.3239207	2.3379781	1.532805322209713e-05	0.0032196161521306317
RHOG	4.3162146	0.8368064	1.5872769068860245e-05	0.0033116561882124726
FGR	4.236513	0.7630716	2.2701778243395073e-05	0.004612615557205376
MYL6	4.200185	0.38227907	2.666970528438687e-05	0.005314622616511119
STAT1	4.170462	1.8910245	3.039827808746884e-05	0.005980957410792049
MAP1LC3B	4.144262	0.72356564	3.4091020800298166e-05	0.006623672272617932
RPL14	4.1268682	0.24896447	3.677368634667484e-05	0.007100519176764477
GABARAP	4.102209	0.3808911	4.092239387561447e-05	0.007852805298834734
RPL22L1	4.015022	0.62679654	5.944027949888372e-05	0.011198908901707869
PRR13	3.9967477	0.4890306	6.421866350391885e-05	0.012026298749074248
RNASEK	3.990583	0.6096636	6.591107705250633e-05	0.012196295549590858
S100A6	3.9586585	0.62661517	7.537196602689406e-05	0.013543863051318241
TCF25	3.9546952	0.67236733	7.663225965306966e-05	0.013650610114531453
GNG5	3.920789	0.7974063	8.825948822086254e-05	0.015501258250406519
LITAF	3.9100008	0.60378814	9.229583566673942e-05	0.01611910473804454
SEC61B	3.882039	0.632591	0.00010358419771298382	0.017989508124600716
TYMP	3.861123	1.9514726	0.00011286706955296135	0.01949276995107172
TRAPPC1	3.8349228	0.65500915	0.000125603767693978	0.021572620587307703
PRDX1	3.8243546	0.80585194	0.00013111510626305986	0.02239546872747111
ATP5MC3	3.8142269	0.7051493	0.00013660999272642428	0.02320652920156476
RPS26	3.8010166	0.66842973	0.00014410367607378056	0.02434647270709574
TNFRSF1B	3.7840633	0.8056743	0.00015428846085377513	0.02578691065893176
SERBP1	3.6843264	0.6218069	0.00022930824796451473	0.037322018348025496
COX8A	3.6843264	0.5871876	0.00022930824796451473	0.037322018348025496
PRDX5	3.6664927	0.7068894	0.00024590001218181536	0.03960773926785541
NDUFC2	3.646237	1.1488669	0.0002661085932538291	0.04264184452825663
RAC2	3.642274	0.28463238	0.00027024029760997983	0.04308184682975099
CD86	3.6317058	1.5216058	0.00028155405522072285	0.04442980159719092
ISCU	3.6275225	0.42511383	0.00028615383098347147	0.04492759668577362
ATP6V0E1	3.6262014	0.48247972	0.0002876209570367136	0.04493101854975033
ACTR3	3.5394545	0.5930844	0.00040095492133203375	0.06140140709088144
PSMA7	3.5315282	0.5485587	0.0004131655690852296	0.06296116689290457
TIMP1	3.52096	1.7155863	0.0004299871722340254	0.06520493279628853
TNFRSF13B	3.4965212	0.9310586	0.0004713668513322737	0.07113291896779803
DCXR	3.4826505	0.74830055	0.0004964759015052931	0.07373710593056337
PSMB10	3.4562302	0.8007614	0.0005477873295022409	0.08070646783050314
SKP1	3.4141777	0.37751177	0.0006397483767993498	0.09293391490449247
FTH1	3.3961236	0.20232572	0.0006834745344866636	0.09836654098882829
AKAP13	3.3901792	0.59580445	0.0006984696279224835	0.10006140701947579
CD99	3.3831336	0.5586096	0.000716637336056942	0.10172650623745277
NDUFS5	3.3813725	0.80309385	0.0007212473652490342	0.1019155311068033
TMSB10	3.3672814	0.26042992	0.0007591316754334385	0.1063023711450419
TNIP2	3.3402004	1.3239626	0.0008371791417546383	0.11515658398109044
KRTCAP2	3.3285315	0.46313	0.0008730512466448784	0.11922579128533277
EEA1	3.3280911	1.1441002	0.000874432412682339	0.11922579128533277
ARPC2	3.3140004	0.37400204	0.0009197141009256676	0.12430935763250535
NKG7	3.3023312	1.4232701	0.0009588475255847243	0.12903763215520486
SREBF2	3.2970471	1.356939	0.0009770708048728455	0.13092327634087134
PAK2	3.291543	0.57048327	0.000996394021639547	0.13293948905883518
PFN1	3.2761312	0.1378109	0.0010523971993022178	0.1398114176696925
PSME1	3.2210884	0.37015268	0.0012770470012298649	0.1669330669007605
SYT1	3.219107	1.301613	0.001285904995999362	0.16725911552565761
DDX24	3.1827788	0.4627216	0.0014586894676441727	0.1873813201679934
HCK	3.1614225	0.72734874	0.0015700063495604506	0.20002781716715462
HNRNPDL	3.1211312	0.2657199	0.0018015769425485844	0.22582912263309612
OAS1	3.083042	1.2982337	0.00204896328493726	0.25313665744369745
ISG15	3.083042	1.2521544	0.00204896328493726	0.25313665744369745
NDUFAF3	3.0826015	0.985209	0.0020519972231418846	0.25313665744369745
MPP6	3.0733545	0.6100165	0.0021166696367089432	0.2600826442544305
COX5A	3.06785	0.65239817	0.0021560472091608383	0.2636189288363412
FCRL3	3.0638871	0.5342973	0.0021848136998299577	0.26530977924458554
TMBIM6	3.0621257	0.38612217	0.0021977113821398603	0.26583756317736124
GRN	3.0319624	0.5988695	0.0024296946577671624	0.2927593714186348
DDX21	3.0242565	0.62451136	0.0024924506452813585	0.2991614409647166
CCND3	3.0229354	0.62175536	0.0025033565343565113	0.2993147868597726
FLNA	3.0150094	0.7089414	0.0025697137275295526	0.30607161167705443
ATP5MF	2.9910107	0.6281227	0.002780556923365077	0.3299205079261456
EIF1	2.9762595	0.11099688	0.0029178797049625588	0.3448978189664299
SRI	2.9454355	0.7805922	0.0032250032433701553	0.3769010369422858
PPIB	2.9287026	0.3194457	0.0034037989680820624	0.39630673603283545
RNF213	2.923859	0.7636706	0.003457214383357292	0.40102396841577664
UQCRH	2.919896	0.3731339	0.003501484156343346	0.40464921177786467
PYCARD	2.9038234	0.7698184	0.0036863602421903724	0.41977245732224217
COX17	2.9000804	0.80708396	0.003730668193576482	0.4232674530427449
RPL36AL	2.8840082	0.32356548	0.003926486580145019	0.44065952460999347
PSMA5	2.8364513	1.0891719	0.004561792691366773	0.5046706384217754
STK17A	2.8265438	0.78444654	0.0047053323158602585	0.5114498800809366
SUMO2	2.8214798	0.33543453	0.0047802649547531275	0.5159864466958697
DBI	2.8199387	0.5856449	0.004803283949221187	0.5166771215551524
PSMB1	2.8137739	0.5436998	0.004896366345217312	0.5230698988789367
UBE2D3	2.8016646	0.37652254	0.005083971753895451	0.5401408260730247
PGLS	2.7966006	0.54710376	0.005164333569788993	0.546066794843641
ELOB	2.788014	0.4135608	0.0053032262702671805	0.558852186656935
PTPN1	2.7822895	0.5022152	0.005397686582069235	0.5649760362854758
TRMT112	2.7761247	0.4374393	0.005501109655279062	0.5689194704881846
FCRL5	2.7761247	0.6028704	0.005501109655279062	0.5689194704881846
CSNK2B	2.7756844	0.55186623	0.005508565014859701	0.5689194704881846
NDUFV2	2.758291	0.67482734	0.0058104452534359745	0.5981103032899474
MTPN	2.7541077	0.37696978	0.005885239084374928	0.6038099914718263
MRPL41	2.7516859	0.9113184	0.005928936350310431	0.6062922510595407
ZNF331	2.7488236	0.8977945	0.005980955401977386	0.6096064281353147
SUB1	2.7351732	0.41263583	0.006234747770736859	0.6333973985258062
NDUFS7	2.7338521	0.7079849	0.006259815702739881	0.6338726083096895
RBMX	2.729889	0.5781313	0.006335564810964489	0.6394600755793931
TAP1	2.7248251	0.85582703	0.006433555440383033	0.6451610902425399
HNRNPA3	2.7230637	0.443824	0.006467957443317076	0.6465253795511187
HSPA4	2.7157981	1.1710749	0.006611621602254385	0.6587675665041092
SF3B5	2.7056704	0.6041328	0.006816668260580076	0.6770280070819579
PLP2	2.701487	0.5696417	0.006903016096420355	0.6812509885378399
CDC42	2.6957626	0.35024112	0.007022768471479689	0.6908759603572439
NDUFA4	2.69246	0.38457724	0.007092701917674391	0.694283515225124
CEMIP2	2.688497	0.96722555	0.007177446973268928	0.6994523324702544
MORF4L1	2.6847541	0.4446181	0.007258317340255745	0.7051228473641573
S100A8	2.6783693	1.3179002	0.007398161527137003	0.7164693065237009
REEP5	2.6719842	0.6411341	0.007540417776089297	0.7257243572919132
P2RX5	2.6667001	0.51268256	0.00765999662634445	0.7346184138142837
IRF1	2.6603153	0.6670653	0.0078067536752086724	0.7444434095129202
CD74	2.637858	0.08725164	0.008343152739307427	0.785950270323788
ARL2	2.618483	1.1804888	0.008832170264644073	0.8220529252005697
PPP1CA	2.6063735	0.33676407	0.00915065898837162	0.8491538387209211
ARPC3	2.6037316	0.3228268	0.009221495028444791	0.8522893399649498
RBX1	2.603071	0.9052362	0.009239280328374823	0.8522893399649498
UBL5	2.5885398	0.38557678	0.009638380063146483	0.8864743225533571
ARL6IP5	2.5828154	0.37994742	0.009799774130421792	0.8986595232814816
ARL4D	2.577311	1.1247376	0.009957227408657924	0.9104127307439673
GAPDH	2.5583766	0.24182732	0.010516215925192534	0.9527516473137524
ATP5MPL	2.5574958	0.5637237	0.01054288180512532	0.9527516473137524
MPHOSPH8	2.5489092	0.49126118	0.010806042826177817	0.9680906436236018
IGKV1-5	2.5445058	1.4212828	0.010943249204118833	0.9775654827828798
SSNA1	2.5427444	0.6746606	0.010998563805719888	0.9793572234635293
GNB2	2.5374603	0.6542251	0.011166001133692658	0.9889386816042839
SHISA5	2.5297544	0.6415511	0.011414238977490054	1.0
DNAJA1	2.5185258	0.789312	0.011784727089067146	1.0
SPPL2A	2.501793	1.2383262	0.012356621544508164	1.0
PLD4	2.5000315	0.57940906	0.01241822823928025	1.0
IDI1	2.4991508	0.58124197	0.01244913347899669	1.0
CD47	2.4824178	0.43557063	0.013049415684836014	1.0
TPM3	2.4744918	0.1437061	0.013342591481486693	1.0
COX7A2	2.4738312	0.42246985	0.013367283596802018	1.0
VAMP8	2.470749	0.53447604	0.013483048270357177	1.0
SERP1	2.469648	0.2946254	0.013524606981951593	1.0
ACAP2	2.4604008	0.42123997	0.013878192054390538	1.0
SYNGR2	2.4522545	0.2551811	0.014196420035505744	1.0
POLR2F	2.4405856	1.054559	0.01466347351936541	1.0
ATP5MC2	2.436182	0.20880997	0.014843209230816607	1.0
HIGD2A	2.4328797	0.3260891	0.01497928220087831	1.0
BDP1	2.4240727	0.7662573	0.01534753000681452	1.0
HLA-E	2.4225316	0.14286849	0.015412786332796751	1.0
ST6GAL1	2.408661	0.8000021	0.016011168729704327	1.0
LYSMD2	2.4068995	1.2546433	0.01608859673435094	1.0
NDUFA2	2.4057987	0.7292759	0.016137156207078805	1.0
RAD23A	2.4055784	0.49488485	0.016146883545780533	1.0
TOMM6	2.398533	0.52897257	0.01646089168451722	1.0
HLA-DPA1	2.3903868	0.12798375	0.016830639424243992	1.0
AIP	2.3837817	0.70879084	0.017135766863439456	1.0
GRINA	2.3749747	0.7658856	0.01755014676413046	1.0
UQCR10	2.371232	0.44621518	0.017728901605594708	1.0
IRF7	2.3525174	0.82831866	0.01864681317017581	1.0
PPP3CC	2.3498755	0.3632508	0.018779694254552403	1.0
COPE	2.3483343	0.40464276	0.018857590119334827	1.0
SH3BGRL3	2.3463528	0.15642081	0.018958157067507912	1.0
RBM8A	2.3461325	0.5385872	0.01896936006996476	1.0
ADI1	2.338867	1.083025	0.019342321111750743	1.0
GUK1	2.3197122	0.39216647	0.020356454741037994	1.0
CORO1A	2.318391	0.20085303	0.02042807432973467	1.0
PSAP	2.3139877	0.23899522	0.02066839596030861	1.0
CSTB	2.3087037	0.5072434	0.020960032566880362	1.0
NDUFA1	2.3067222	0.38482326	0.021070317244951408	1.0
MOB1A	2.3025389	0.44705358	0.02130480194564169	1.0
CALM3	2.2990162	0.5921414	0.021504022281563572	1.0
PTPN2	2.2970345	0.593061	0.021616794949739303	1.0
TLN1	2.2921908	0.65279084	0.021894631183745808	1.0
BCL7B	2.2825034	0.8439989	0.02245963743031035	1.0
PEA15	2.276779	0.69315577	0.02279942797156032	1.0
SRP14	2.2745774	0.15388979	0.022931300999127414	1.0
BSG	2.2739167	0.5448639	0.022970991888976337	1.0
PDIA6	2.2714949	0.5490108	0.023117036112021986	1.0
SMC6	2.2714949	0.57061756	0.023117036112021986	1.0
TBCA	2.269073	0.39445516	0.02326388597704081	1.0
CASP1	2.2648897	0.9257736	0.02351944380684579	1.0
IQGAP1	2.263789	0.42848137	0.023587099453200755	1.0
NDUFA12	2.256083	0.75501543	0.024065434786085152	1.0
ERH	2.2532208	0.57411116	0.024245232476033877	1.0
IRF9	2.2499182	0.93161726	0.024454137249674723	1.0
PCM1	2.2488174	0.6127614	0.024524117946579126	1.0
RRP7A	2.248377	1.0642326	0.024552158774743732	1.0
SAMD9L	2.2479367	1.05281	0.02458022737849891	1.0
ARID4B	2.2452946	0.5041033	0.02474922352484542	1.0
ANXA2	2.2325249	0.6623657	0.02558029930696182	1.0
CMTM6	2.2259197	0.4318887	0.02601956207128288	1.0
IGKC	2.219755	0.61554885	0.026435408899035364	1.0
SUPT4H1	2.2019212	0.74234617	0.027670879644794928	1.0
PGAM1	2.197958	0.5180473	0.027952093715613184	1.0
PSMB6	2.1931143	0.5302347	0.028299142596767288	1.0
PSMB3	2.1858487	0.5322389	0.028826674999486726	1.0
MYL12B	2.1843076	0.26026624	0.02893965788810861	1.0
GPR137B	2.177262	1.053892	0.029461018285273	1.0
ADD3	2.1755006	0.42195022	0.029592613818304785	1.0
CAPZB	2.1532636	0.34506658	0.03129797205471104	1.0
WDR83OS	2.1418147	0.35380843	0.03220839599914868	1.0
HLA-DMA	2.1400533	0.1677738	0.03235045632925284	1.0
WSB1	2.1367507	0.36582196	0.032618266709225	1.0
VTI1B	2.1345491	0.7697221	0.03279785995451666	1.0
TUBA1B	2.1270633	0.42507207	0.03341482374184021	1.0
GTF3C6	2.1255221	0.8402791	0.03354307088620259	1.0
UQCR11	2.1204581	0.29554552	0.03396742293770289	1.0
NAA38	2.1156144	0.6617161	0.03437761109518805	1.0
IFIT3	2.115174	3.3182254	0.03441510992664969	1.0
PARP1	2.114954	0.28212658	0.03443387244425274	1.0
SLC25A24	2.113633	1.4733781	0.034546631175150104	1.0
TRIR	2.1114311	0.15937735	0.034735263351971864	1.0
CYP51A1	2.10967	0.8564331	0.03488680178021709	1.0
PSMA6	2.1092296	0.77674574	0.03492477447182316	1.0
CD79A	2.1092296	0.16687588	0.03492477447182316	1.0
EPSTI1	2.1068077	1.3464814	0.03513425566949108	1.0
SGK1	2.1032848	1.651442	0.03544086966329969	1.0
COX6B1	2.1010833	0.29298866	0.03563366050617118	1.0
PRELID1	2.100863	0.42350674	0.035652988702609086	1.0
HLA-DPB1	2.095579	0.15799086	0.03611955546488949	1.0
NDUFA13	2.0887537	0.3471172	0.03672989951595738	1.0
UBE2L6	2.0817082	0.7492386	0.03736912531655394	1.0
TMBIM4	2.0702593	0.46384522	0.03842805760104389	1.0
ACTR2	2.0588105	0.3299545	0.039512388313800675	1.0
ATP5IF1	2.0585904	0.4168425	0.03953349279118798	1.0
MTDH	2.056609	0.3169587	0.0397238640257107	1.0
MRPL20	2.0504441	0.85194767	0.04032111244511447	1.0
SH3BGRL	2.0493433	0.2522719	0.040428561311785925	1.0
NEDD8	2.049123	0.4123933	0.04045008019342743	1.0
DDIT4	2.0464811	0.92885673	0.040709065151445255	1.0
RAP1B	2.0374541	0.54793024	0.04160455969520204	1.0
YWHAZ	2.0235834	0.09738044	0.04301303871808606	1.0
OST4	2.01918	0.2568289	0.04346851877162488	1.0
PARP9	2.0123546	1.2316052	0.044182561830816466	1.0
CSK	2.0116942	0.318593	0.04425218519861509	1.0
BIRC6	2.0033276	0.87472385	0.0451421251308759	1.0
DDX5	1.9967226	0.1291631	0.04585532491268503	1.0
ITGB2-AS1	1.9916587	0.52608824	0.046408518652001206	1.0
ZBTB38	1.9905578	1.0661229	0.046529518713475174	1.0
HOTAIRM1	1.9852737	1.3097448	0.04711402159238157	1.0
MYO1G	1.9733846	0.63364476	0.04845176347959215	1.0
RER1	1.9707426	0.79648614	0.04875333259165157	1.0
TMED4	1.9623761	0.63021123	0.0497187164828595	1.0
DAPP1	1.9601743	0.346586	0.04997541299047578	1.0
ISG20	1.9575323	0.22264871	0.050284914606294244	1.0
TMEM258	1.9526886	0.34343714	0.05085650681862502	1.0
IFI35	1.952028	1.3681135	0.05093487122880648	1.0
TWF2	1.9509273	0.6367084	0.05106570330016904	1.0
SIVA1	1.9456432	0.49108943	0.05169762061999926	1.0
MT2A	1.9370565	1.4161777	0.05273843593060284	1.0
SFT2D1	1.9344145	0.7846343	0.05306218882938554	1.0
SELENOK	1.9302312	0.4764387	0.053578192680605874	1.0
ANP32E	1.9271488	0.586177	0.05396108156170964	1.0
DNAJC15	1.9240664	0.5689381	0.054346251649199075	1.0
IGLV3-25	1.9223051	2.0748873	0.054567376870230534	1.0
HLA-C	1.9196631	0.15639094	0.05490047147566561	1.0
LIMD2	1.9154799	0.21796708	0.0554313375876737	1.0
VRK2	1.9121773	1.0162643	0.05585345798875094	1.0
POLR2K	1.9121773	0.930313	0.05585345798875094	1.0
EIF2AK2	1.9042512	0.78891253	0.05687748086367389	1.0
GNAS	1.892362	0.52618694	0.05844276793544364	1.0
ILF3	1.8870779	0.5289426	0.059149848885751075	1.0
UPF3B	1.8864174	0.9359941	0.05923873118922739	1.0
PTPRC	1.8846561	0.16309841	0.059476292702943946	1.0
WDFY4	1.8822342	0.64085895	0.059804229943267014	1.0
TOMM5	1.8784913	0.55411977	0.06031399091040406	1.0
SF3B2	1.872987	0.19824603	0.06107017844530958	1.0
ICAM2	1.8597769	0.85762876	0.0629171100788918	1.0
SQSTM1	1.8591163	0.3458367	0.06301065583212517	1.0
RIOK3	1.8591163	0.5927474	0.06301065583212517	1.0
CALR	1.857575	0.29425478	0.0632293764244756	1.0
CD19	1.848328	0.20572838	0.06455491305006691	1.0
NR4A1	1.8426036	0.9893666	0.06538691681542655	1.0
FAU	1.8401817	0.115930386	0.0657415704225153	1.0
C7orf50	1.8399615	0.4767496	0.06577389013543426	1.0
CLEC2D	1.8293934	0.3454661	0.06734070560218298	1.0
SDHD	1.8265312	1.0419111	0.06777029775011542	1.0
DNAJB14	1.8258706	0.89205205	0.06786975387486116	1.0
TPI1	1.8258706	0.25109315	0.06786975387486116	1.0
SCP2	1.8216873	0.5284455	0.06850243391216161	1.0
SERPINB1	1.8214672	0.43004647	0.06853586670185309	1.0
FUS	1.8168436	0.21771011	0.06924105885851853	1.0
LYPLA2	1.8166234	0.9869286	0.06927478754362555	1.0
IGLV4-69	1.8117797	2.6041079	0.07002023901620709	1.0
NDUFB6	1.8102385	0.9618779	0.07025880415732222	1.0
HSPE1	1.8053948	0.48247364	0.07101292542481562	1.0
TMEM35B	1.7842585	1.5476484	0.07438167628183452	1.0
SBDS	1.782497	0.34449074	0.07466820326864691	1.0
CAST	1.7767727	0.3641789	0.07560564854578898	1.0
RPL26	1.7708281	0.18653642	0.07658929367112981	1.0
RANBP2	1.7686263	0.626413	0.07695624430938461	1.0
DAD1	1.7679659	0.35846683	0.0770666085070403	1.0
RABAC1	1.7576178	0.22376049	0.07881254866421193	1.0
NDUFA11	1.7540952	0.3481309	0.0794142028269481	1.0
OAZ1	1.7529943	0.12990676	0.07960298380749418	1.0
ARL6IP6	1.735821	0.95811534	0.08259548226610405	1.0
ARHGDIA	1.7353806	0.30934933	0.08267339590851634	1.0
KRAS	1.7316378	0.5885092	0.08333806971609536	1.0
EIF4G1	1.7307571	1.0724972	0.08349509096615529	1.0
OSTF1	1.726574	0.31366447	0.08424421701641165	1.0
ITGAX	1.7259134	0.7650003	0.08436299580321982	1.0
B4GALT1	1.722831	0.38127464	0.08491908985357864	1.0
RPL36	1.7193083	0.15728007	0.08555825216821915	1.0
NRROS	1.7162259	0.69310695	0.08612070387083513	1.0
SFPQ	1.7003736	0.3747673	0.08906066369919828	1.0
SRPK2	1.698172	0.42344895	0.08947531192038341	1.0
ADAR	1.6977316	0.4612601	0.0895584278291114	1.0
DDX3Y	1.6950896	0.7559342	0.09005842968205853	1.0
DEK	1.6948694	0.3702645	0.09010019771692468	1.0
EIF4A2	1.6946492	0.25380728	0.09014198134084073	1.0
SERPINB6	1.6933283	0.95154715	0.09039301066673412	1.0
ENC1	1.6911265	0.74544686	0.09081264252831601	1.0
SELENOT	1.6906862	0.5565307	0.09089675662135033	1.0
DGUOK	1.6902459	0.4679073	0.09098093335871335	1.0
CAP1	1.6895853	0.27062976	0.09110731598920033	1.0
FKBP8	1.6834205	0.34321746	0.09229370604385238	1.0
RAP1A	1.6829802	0.50219965	0.09237892078883575	1.0
LAMTOR2	1.6807785	0.6596481	0.09280594273959597	1.0
RAB8A	1.6794575	0.558464	0.09306291558088706	1.0
POLR2L	1.6792374	0.37796164	0.09310579985549616	1.0
SPCS2	1.6704305	0.31378508	0.09483421473037315	1.0
HMGN4	1.6638254	0.5827535	0.09614732235591991	1.0
CD83	1.6587615	0.31609088	0.09716385949676166	1.0
KMT2E-AS1	1.654138	1.3332255	0.09809948960162829	1.0
RNH1	1.6484135	0.53866225	0.09926784476701245	1.0
RASGRP1	1.6481934	1.250982	0.09931300229362823	1.0
FXYD5	1.6475328	0.13865617	0.09944857322771126	1.0
POU2F2	1.6440101	0.22910562	0.10017411365721651	1.0
CMC2	1.6435698	1.2659682	0.10026510219767447	1.0
MESD	1.6400471	0.8164013	0.10099538454130748	1.0
GADD45GIP1	1.6365243	0.48878324	0.10172989824644062	1.0
MEF2A	1.6358638	0.31270304	0.10186809188198331	1.0
UBE2K	1.6352034	0.84432334	0.1020064349171178	1.0
EIF3G	1.6325613	0.20691167	0.10256130307512504	1.0
CCT8	1.6307999	0.5331661	0.10293254726879307	1.0
PPM1G	1.6303595	0.5259938	0.10302552510253289	1.0
DNTTIP2	1.6279377	0.43972442	0.10353809757400363	1.0
SEC61G	1.6182503	0.4360532	0.1056086859737844	1.0
EMD	1.6149477	0.3547054	0.10632203009172553	1.0
PLSCR1	1.6134064	1.3792639	0.10665622874048421	1.0
PELI1	1.6118653	0.5872478	0.10699125943044646	1.0
NCL	1.6107644	0.14418331	0.10723107718471278	1.0
PSMB2	1.6107644	0.670801	0.10723107718471278	1.0
CST7	1.6092232	0.9673967	0.1075675371939605	1.0
RNF11	1.6081223	1.0346048	0.1078083772263792	1.0
MRPS15	1.6043795	0.82493645	0.10863042810259693	1.0
CAPG	1.5984349	0.5019175	0.10994622231227902	1.0
NFKBIZ	1.597334	0.8835317	0.11019126431907209	1.0
PARP14	1.5944718	0.5151101	0.11083039301805413	1.0
GTF2A2	1.5922701	0.51528585	0.11132401939550784	1.0
G3BP1	1.5905088	0.6748702	0.11172016847217334	1.0
RAN	1.5885272	0.25115636	0.11216716468937478	1.0
COX7B	1.585665	0.4336371	0.11281531449796266	1.0
CLTB	1.5841238	0.71432865	0.11316553892386606	1.0
ATF7IP	1.5836835	0.564139	0.1132657602325686	1.0
MRPS18B	1.5766381	0.85609245	0.11487882948154288	1.0
PFDN2	1.5764179	0.72556615	0.11492952760174772	1.0
SNU13	1.572675	0.29455307	0.11579409132472383	1.0
LSM6	1.5706935	0.7394761	0.11625386677191071	1.0
RBPMS2	1.5638682	1.2700617	0.11784852463750055	1.0
PBDC1	1.5634278	1.1790556	0.11795199225385773	1.0
TFEB	1.5579236	0.49451354	0.11925135903234345	1.0
NDUFA7	1.5561622	0.8717283	0.11966951707531691	1.0
RBM39	1.5519791	0.13064167	0.12066724569498834	1.0
SSR3	1.550658	0.5571179	0.12098366684740587	1.0
