	scores	logfoldchanges	pvals	pvals_adj
GSTK1	2.441973	0.14728774	0.014607236874340266	0.6049863240033394
SNX9	2.4366612	0.9689355	0.014823556136888063	0.6131237134691172
USP18	2.4340055	3.380425	0.0149327706179188	0.6151704183757828
RBM17	2.4178197	0.32660118	0.01561381291995545	0.6389668579971702
S100A12	2.4149885	2.3997533	0.015735710679789565	0.6431035090918759
EIF1AY	2.3840952	0.75339794	0.01712117666211852	0.6861128344091777
ATRX	2.3820155	0.24339475	0.017218171967981366	0.6891047600429129
IGLV3-19	2.3689616	0.6596708	0.017838102508317046	0.7056899528802456
CHCHD10	2.3634996	0.119674146	0.018103246899072587	0.7138248306869698
TAP1	2.362823	0.5117204	0.018136324906959708	0.7138318861787696
ILF2	2.3565342	0.3855095	0.018446369543185348	0.722913025190006
SEC62	2.3558075	0.16890317	0.018482488677382215	0.722913025190006
PPIG	2.3557825	0.2708221	0.01848373526794999	0.722913025190006
PSMB10	2.3527758	0.23769681	0.018633861369467587	0.7260156554003027
XBP1	2.3493934	0.8622475	0.01880402744723238	0.7317229673011825
GTF3A	2.3450086	0.13495986	0.019026635058981473	0.7364940894269995
NME1	2.3417265	1.1412805	0.019194777414114402	0.7404007962096039
CHMP2B	2.3394213	0.6781519	0.01931363712625487	0.7440566661968787
PAK2	2.3150926	0.19484797	0.02060786598211125	0.7821890261923395
CHURC1	2.288509	0.4255719	0.02210790727783716	0.8330097697113839
WDFY1	2.2830718	0.78047377	0.022426139489608	0.840929896292557
IGKV3-15	2.2828462	0.7571805	0.022439423632050717	0.840929896292557
NT5C3A	2.2766325	0.4778764	0.022808176619618113	0.8500654198025824
ANP32B	2.2631278	0.052871864	0.023627817796294977	0.8763849777336445
CHCHD2	2.2606723	0.018895358	0.02377955804417472	0.8799006046597202
MRPS24	2.2578912	0.5106523	0.023952447438748036	0.8837589048148352
UQCR10	2.256463	0.18811576	0.024041651354032866	0.885284080734939
C1GALT1	2.2493222	0.5804554	0.024492004834453553	0.8944792829433942
DDX17	2.245138	0.1814317	0.024759278400309805	0.9021078121867595
COPS2	2.2423568	0.53712153	0.02493832172611269	0.9064933251431809
USP34	2.2385986	0.49026144	0.025182052706129127	0.9115340780471743
CMPK2	2.2384732	2.5525799	0.02519021245986006	0.9115340780471743
PWP1	2.2382226	0.4137383	0.02520653883349418	0.9115340780471743
FIP1L1	2.2277246	0.5056658	0.025898895493152163	0.9302825979572551
IFIT1	2.2177775	4.4903355	0.026570009525882614	0.9491782761548562
RHOA	2.216249	-0.03344377	0.02667444796167538	0.9516863956950163
CYP20A1	2.2147958	0.82426476	0.026774078714269577	0.95303998851934
IGKV1-27	2.2078054	1.2097903	0.027257840147283274	0.966917895557533
WDR83OS	2.204373	0.17853218	0.027498134744395615	0.9709827076543901
ZNF292	2.1909182	0.36745724	0.02845772045976414	0.9968913707996968
UBE2L3	2.1836019	0.36532688	0.0289915126093593	1.0
TMSB4X	2.1760101	-0.010321578	0.02955450274589063	1.0
PLPP5	2.1724772	0.42436534	0.029819678115298176	1.0
EDF1	2.1690698	0.061886095	0.030077385611937766	1.0
IGHV1-24	2.1622798	2.4967828	0.030596617049847574	1.0
ANP32E	2.1419098	0.43998858	0.03220074474187801	1.0
PPP4R3B	2.1359715	0.4361372	0.032681726431034994	1.0
TRMT112	2.1217902	0.15461457	0.033855353234696225	1.0
RNF149	2.120262	0.5504901	0.03398396468091252	1.0
CD99	2.114349	0.109079115	0.03448548459772593	1.0
HSPD1	2.110841	0.32270518	0.03478597413259323	1.0
ARL6IP1	2.108987	0.3660551	0.034945705657227016	1.0
PAPOLA	2.1087365	0.19677614	0.03496733895547733	1.0
ATP6V0E1	2.1056798	0.10799353	0.035232187189152074	1.0
DTX3L	2.0983384	1.0536023	0.035875259196253596	1.0
LAPTM5	2.0926008	0.009119646	0.03638480904506233	1.0
CCDC50	2.087765	0.3127533	0.03681903221522087	1.0
NFKBIB	2.0826788	0.5604945	0.037280509003846225	1.0
MAP3K8	2.080549	0.3102121	0.03747519558250398	1.0
MED10	2.0787952	0.22400141	0.037636174745666454	1.0
IFT57	2.075112	0.30826348	0.037976146874401304	1.0
MRPL20	2.0663679	0.41204268	0.03879376706443687	1.0
PSMB6	2.0659668	0.25049376	0.03883160690336136	1.0
RPL36	2.063787	0.0071540065	0.03903791027421013	1.0
SDHAF2	2.0586758	0.6598658	0.039525309479101926	1.0
HSPA5	2.0545666	0.2888082	0.03992087669447685	1.0
NAA10	2.0529883	0.5134116	0.04007372280952926	1.0
UPF2	2.0468998	0.4161811	0.040667930386720876	1.0
RELB	2.0418386	0.34967113	0.041167549458884366	1.0
STK4	2.03793	0.14378987	0.041556943442970666	1.0
HECTD1	2.0288599	0.412089	0.04247256674455166	1.0
RBMX	2.028484	0.21268494	0.04251087221621946	1.0
RAB5C	2.0223455	0.40759158	0.043140675861840935	1.0
NDUFA7	2.00636	0.6199121	0.044817840132411094	1.0
IGLC1	2.000422	1.284711	0.04545471561223434	1.0
OFD1	1.9977411	0.33205935	0.04574473961883314	1.0
BISPR	1.993632	1.2568301	0.04619228754237193	1.0
DDX5	1.9894727	0.007078318	0.046649042442315075	1.0
SLTM	1.9879444	0.29662755	0.04681783840332229	1.0
AKAP9	1.9852635	0.34308332	0.04711516451181878	1.0
BZW1	1.9831088	0.27840242	0.04735528673795202	1.0
GADD45GIP1	1.9822317	0.28753212	0.04745330511102942	1.0
MYL12B	1.970556	0.011218425	0.04877468681187994	1.0
SET	1.9674993	0.121324286	0.049125686305586974	1.0
RNF19A	1.967424	0.46162525	0.04913434407487176	1.0
IGLV1-44	1.9627136	0.71108294	0.049679457710376775	1.0
TRIM69	1.9620371	0.8730622	0.04975816027841691	1.0
PAFAH1B1	1.9574019	0.4202467	0.05030023590387787	1.0
