	scores	logfoldchanges	pvals	pvals_adj
TMEM154	2.5322556	0.5062235	0.011333132599650684	1.0
SIGLEC10	2.515793	0.67743045	0.011876487885365675	1.0
NFKBIA	2.4993305	0.3917506	0.0124428189647074	1.0
CYB5R3	2.4943109	0.48655474	0.012620193015917746	1.0
RIC3	2.4941409	0.5679621	0.012626244724244484	1.0
CDKN1A	2.486569	0.77116734	0.0128981598460417	1.0
FOSB	2.4732542	0.43834963	0.013388886966705704	1.0
ARHGAP17	2.4716802	0.46558753	0.013447973257759354	1.0
TAPBP	2.4694257	0.37699553	0.01353301179892343	1.0
CDK11A	2.4620664	0.63596064	0.013813906193845052	1.0
VHL	2.4374363	0.53466505	0.014791813983920142	1.0
HMGB2	2.4246747	0.5110744	0.015322105931381875	1.0
RPS19	2.4155715	0.1258982	0.0157105396090978	1.0
MARCKSL1	2.4066384	1.0496328	0.01610010736044018	1.0
GLIPR1	2.4030225	0.41144195	0.01626018787180063	1.0
SHMT2	2.3993216	0.5255136	0.016425481733421152	1.0
TAP2	2.3950253	0.53572613	0.01661922456444257	1.0
EIF3F	2.3946424	0.2836295	0.016636585765457693	1.0
CCNG1	2.3798814	0.6907279	0.017318214788846164	1.0
TSTD1	2.375202	0.36942673	0.01753934683171997	1.0
NSA2	2.354443	0.3656942	0.018550485763519385	1.0
ITM2C	2.3462331	0.39995286	0.018964245733959537	1.0
FXR1	2.3429575	0.53926563	0.019131559598932396	1.0
MBD4	2.3408732	0.47372726	0.019238702660559298	1.0
SRP72	2.3339393	0.50969255	0.019598900277775777	1.0
RPS24	2.329175	0.073725216	0.019849799500710513	1.0
TBC1D5	2.3176043	0.433741	0.02047083264670536	1.0
CPNE5	2.3168387	0.5555876	0.020512521829566185	1.0
MCM5	2.3152647	0.5684783	0.0205984488414674	1.0
FCHO1	2.3126273	0.7714513	0.020743138354561392	1.0
HLA-DMB	2.3098197	0.35363922	0.020898135494783362	1.0
MYADM	2.3097773	0.6778415	0.020900491678167644	1.0
ATM	2.307948	0.38301858	0.021002026825678963	1.0
SYPL1	2.2994828	0.36895394	0.02147753921253373	1.0
SLC25A39	2.2982066	0.5840778	0.021550031615771886	1.0
PRKCSH	2.2892308	0.5001286	0.02206593893472434	1.0
MID1IP1	2.2824671	1.4011871	0.02246176973908502	1.0
CD44	2.2711093	0.4485413	0.023140359177482174	1.0
MBP	2.2627716	0.51258445	0.023649764777171435	1.0
BLOC1S1	2.2591984	0.33205456	0.023871042771131737	1.0
XRCC6	2.2527752	0.37525958	0.024273334017668576	1.0
IFNAR2	2.2514138	0.769743	0.024359338472351517	1.0
RPS26	2.2482233	0.09942105	0.02456194696506956	1.0
YPEL3	2.2235935	0.5034251	0.02617581318756119	1.0
RPL31	2.1812673	0.2017029	0.02916365957924042	1.0
IMP3	2.1786723	0.39966157	0.02935601954846209	1.0
LINC02397	2.178502	0.7006921	0.029368671364798184	1.0
ATP5F1A	2.1733549	0.39239416	0.029753612230231746	1.0
DCTN2	2.1677399	0.43054596	0.030178487830596745	1.0
RPA1	2.1639965	0.76374316	0.030464625839052743	1.0
BEX2	2.1622522	1.0997721	0.030598734002073528	1.0
NOSIP	2.1614015	0.41906324	0.030664336395938952	1.0
SPINT2	2.160168	0.37926635	0.030759674387639994	1.0
DNAAF2	2.1277533	0.52396375	0.033357546908312836	1.0
IL2RG	2.1246905	0.34204453	0.033612450503067354	1.0
LILRA4	2.121968	1.1572667	0.03384042831483325	1.0
PSMD2	2.1206918	0.52469635	0.03394774723816865	1.0
HDAC3	2.1165655	0.5733086	0.03429673866543809	1.0
RRAS2	2.1160977	0.6747272	0.03433650788655055	1.0
RHBDF2	2.1122692	0.6118196	0.03466337502560812	1.0
ECHDC1	2.1108654	0.604504	0.03478389041099456	1.0
CTSS	2.1092489	0.3202859	0.03492310878233914	1.0
NR4A2	2.1078875	0.31724897	0.035040714049696095	1.0
TBC1D10C	2.1066966	0.36503094	0.03514389584552677	1.0
IL10RB	2.106016	0.72855705	0.035202973230788435	1.0
TMUB1	2.1035912	0.3750141	0.03541412576621796	1.0
APLP2	2.102868	0.6488954	0.035477309929824924	1.0
DDT	2.0972953	0.39942285	0.03596743361010249	1.0
GRHPR	2.0972528	0.4855295	0.03597119710572414	1.0
IGLC3	2.092531	0.6651015	0.03639103757534404	1.0
RGS2	2.092361	0.3486598	0.03640624459145231	1.0
PNRC1	2.0911272	0.33233094	0.03651665749541228	1.0
GNB5	2.084236	0.61494786	0.03713870927276516	1.0
AP1M1	2.0839808	0.4609352	0.037161920434940876	1.0
CYBB	2.083683	0.4833267	0.037189015732689165	1.0
TSPYL1	2.0768766	0.46727395	0.03781293796519689	1.0
SKAP1	2.0737715	0.64061904	0.03810054739071138	1.0
SND1	2.0682414	0.5220063	0.038617335307817774	1.0
KLF4	2.0680711	1.309383	0.038633330478148625	1.0
FIS1	2.0625837	0.3329769	0.03915220154929258	1.0
IL16	2.060882	0.37197316	0.03931428903337979	1.0
C16orf54	2.0495243	0.8849619	0.04041088225027525	1.0
CDKN1B	2.037358	0.40929028	0.041614170294753075	1.0
SINHCAF	2.0356565	0.69844204	0.041784856432866044	1.0
GEMIN7	2.0336998	0.64657885	0.04198187775058984	1.0
EAPP	2.029786	0.39188638	0.04237827959596939	1.0
FBXO25	2.0289779	1.4512545	0.04246053844096685	1.0
ARRB2	2.0239584	0.5492341	0.04297443856961599	1.0
TRPV2	2.0223844	1.0106747	0.04313665552090994	1.0
PIP4P1	2.008304	0.49139214	0.04461099466136399	1.0
TRAPPC6A	2.0040927	0.46212825	0.04506013427690667	1.0
C9orf78	1.9983073	0.37392774	0.04568334575299638	1.0
ANXA6	1.9950744	0.31758732	0.04603476324969363	1.0
ABLIM1	1.985333	0.60089666	0.04710743297657609	1.0
ANKRD44	1.9827807	0.31623748	0.04739193266943886	1.0
SNRPF	1.9811217	0.3742122	0.04757763116367454	1.0
SCML4	1.9806963	0.79166305	0.04762534457629269	1.0
C1orf162	1.9738475	0.75178564	0.04839908433194972	1.0
PDLIM2	1.9710399	0.4889961	0.04871930686301207	1.0
CUTA	1.9707422	0.32560667	0.04875337395863023	1.0
CHMP4A	1.9627874	0.51072913	0.04967088253003498	1.0
BIN1	1.9590865	0.33298814	0.050102655739867226	1.0
RHOF	1.9543647	0.38370347	0.050658102568385086	1.0
NHP2	1.9529184	0.3391208	0.05082926803860475	1.0
CHMP2A	1.9506638	0.52470833	0.05109705075120808	1.0
REST	1.939944	0.47794685	0.052386494717425666	1.0
PNPLA2	1.935605	0.32581905	0.052916092344193706	1.0
UBA2	1.9354774	0.39538097	0.0529317362269539	1.0
CSGALNACT1	1.928416	0.8232476	0.053803407220637194	1.0
TNFAIP8	1.9232688	0.30375144	0.05444630564183642	1.0
LRRFIP1	1.922971	0.3132387	0.05448369337791727	1.0
IL27RA	1.9228433	0.63134426	0.05449972324835729	1.0
NGRN	1.9217799	0.4879602	0.05463345855799869	1.0
ERGIC3	1.9191425	0.37858275	0.05496630364315685	1.0
OGDH	1.9183768	0.49401823	0.055063252167027184	1.0
ATP5PO	1.9081675	0.33642486	0.05636957697389961	1.0
BIN2	1.9027225	0.6477061	0.05707676803288939	1.0
TMEM256	1.9016165	0.34617135	0.05722131434248021	1.0
BLOC1S2	1.9005104	0.34945393	0.05736616498313537	1.0
CSRNP1	1.8960865	0.40701917	0.0579486201234618	1.0
RPS10-NUDT3	1.8935766	0.37942383	0.05828123074839445	1.0
LEMD3	1.89179	0.72160435	0.05851896953753087	1.0
PGK1	1.886983	0.32805878	0.059162601563564086	1.0
TMEM19	1.8860898	0.5583681	0.05928285966707813	1.0
MAP3K1	1.8835374	0.4622008	0.05962757250506582	1.0
SNAP23	1.8806022	0.37849775	0.06002604624117134	1.0
RCSD1	1.8801343	0.27585098	0.06008977465165087	1.0
GPR18	1.8797089	0.65060157	0.06014775824320832	1.0
IGHG3	1.8790709	0.30276832	0.06023482060633457	1.0
TMEM109	1.8743064	0.3673599	0.060888193941822245	1.0
S1PR4	1.8712863	0.44169345	0.06130541881506708	1.0
TSNAX	1.8709034	0.70899487	0.061358475152723344	1.0
ALDH16A1	1.8698399	0.57001513	0.061506053398579466	1.0
PNOC	1.8666921	0.36696556	0.06194460824146274	1.0
NR3C1	1.8652457	0.32453063	0.06214697232106193	1.0
TOP1	1.8630762	0.34277743	0.062451543764014905	1.0
CLEC17A	1.8598858	0.8029199	0.06290168482063219	1.0
VOPP1	1.8582693	0.38601163	0.06313077812086838	1.0
SLC50A1	1.8459331	0.38987297	0.06490192850174428	1.0
RSBN1	1.8384887	0.38606843	0.06599042061162738	1.0
OS9	1.8381059	0.36487606	0.06604680451418717	1.0
METTL21A	1.8346177	0.61660516	0.06656235526497147	1.0
RPL7A	1.829428	0.0822558	0.06733552413766786	1.0
DEF8	1.8272585	0.7163045	0.067660917325736	1.0
TRIM39	1.8230896	1.0430899	0.06828981376755516	1.0
GNG7	1.8156453	0.35666212	0.0694247932691097	1.0
MED19	1.8065846	0.81301296	0.07082707905681401	1.0
BORCS6	1.8053509	0.84780914	0.07101978469506878	1.0
SYVN1	1.8023732	0.40389737	0.07148670775995684	1.0
DCTPP1	1.8017352	0.61000174	0.0715870892912573	1.0
DUS2	1.8006717	0.5579186	0.0717546484904241	1.0
ZFAND2B	1.7953968	0.55781823	0.07259049767771476	1.0
LINC01215	1.7915258	0.7585435	0.07320896030611947	1.0
APOBEC3C	1.7893138	0.30361778	0.07356429860427059	1.0
TBC1D17	1.7888458	0.66806346	0.07363964677392157	1.0
TMED2	1.7871443	0.30568817	0.0739141722762645	1.0
ATP5F1E	1.7859957	0.1721607	0.07409994953107696	1.0
LTA4H	1.781359	0.44250503	0.07485382333164135	1.0
FAM43A	1.7801254	1.6119212	0.07505544685763278	1.0
LSM10	1.7729363	0.40829542	0.07623926484747806	1.0
SMARCB1	1.7727236	0.33294383	0.0762745196768822	1.0
APRT	1.7714049	0.27726617	0.07649339650227005	1.0
CCT5	1.7623441	0.37923574	0.07801117691388461	1.0
MRPS6	1.7597492	0.3114858	0.07845033496872793	1.0
MAPRE2	1.7577925	0.3150643	0.07878283232667004	1.0
BACH2	1.7577925	0.30295682	0.07878283232667004	1.0
C12orf57	1.7548573	0.23828432	0.07928372726505294	1.0
CCNH	1.7544744	0.35246292	0.07934925189549043	1.0
MOAP1	1.7507735	0.810077	0.07998492950409142	1.0
AL627171.2	1.7502631	2.1378973	0.08007293305297437	1.0
DEDD2	1.7502205	0.5530258	0.08008027023211071	1.0
ARPC4	1.7495824	0.32027364	0.08019039348945813	1.0
CD55	1.7482212	0.28183484	0.08042573434199235	1.0
AGTPBP1	1.7421381	0.6016762	0.08148427804392445	1.0
CASP4	1.7396283	0.42831847	0.08192430165178403	1.0
SLC25A5	1.7393305	0.2604198	0.08197663550221981	1.0
BAG6	1.737629	0.4537068	0.08227620646731	1.0
RB1	1.7334602	0.3052894	0.08301390778411095	1.0
CPSF6	1.7304399	0.43042198	0.08355170563264024	1.0
PSTPIP1	1.7278876	0.7952125	0.08400837929808512	1.0
AP1S2	1.718444	0.4168153	0.08571566855758751	1.0
PAPOLA	1.7156789	0.2889018	0.08622082365168682	1.0
OCIAD2	1.7141901	0.45182794	0.08649382471298205	1.0
LINC01857	1.7135946	0.31780937	0.0866032204111394	1.0
AL121944.1	1.7117653	0.645883	0.08693992020411143	1.0
BTF3L4	1.7099787	0.54813784	0.08726980910244479	1.0
SNX22	1.7092556	0.38928896	0.0874036224123908	1.0
ST13	1.7071286	0.29049948	0.0877981507147549	1.0
SUSD3	1.7058524	0.6811298	0.08803555633627119	1.0
SPOCK2	1.7050442	1.2451196	0.08818618078549867	1.0
ARF5	1.70045	0.28502536	0.08904631346612729	1.0
BRK1	1.6936013	0.25209367	0.09034108258035245	1.0
ALOX5	1.6925803	0.64710075	0.09053538257663772	1.0
CNFN	1.6916444	0.57336575	0.0907137861017643	1.0
CDK2AP2	1.6889219	0.2819894	0.09123438642216428	1.0
YPEL2	1.6863697	0.67756444	0.09172462810997414	1.0
UBQLN2	1.6834769	0.5983751	0.09228279203101768	1.0
RECQL	1.681903	0.4625693	0.09258764295165182	1.0
PLEKHG1	1.6809672	0.41704455	0.09276928865535243	1.0
EMC4	1.6804568	0.28477645	0.09286848864835517	1.0
DNAJB1	1.6740334	0.43297568	0.09412404632005845	1.0
TKT	1.6736505	0.31956112	0.09419930857971523	1.0
HNRNPD	1.6708003	0.35552293	0.09476111192594794	1.0
MAP2K7	1.6702899	0.9124436	0.09486201634462378	1.0
AC044849.1	1.6673973	1.5279232	0.09543543521115092	1.0
CTNNBL1	1.6651002	0.42432016	0.09589277179896362	1.0
TUBB6	1.6647173	0.32209545	0.09596916484116061	1.0
YBX3	1.6646748	0.58141464	0.09597765596299525	1.0
UBA1	1.6637815	0.38935146	0.09615610846530138	1.0
RNF139	1.6620799	0.5578059	0.0964967524951766	1.0
COMMD7	1.6574857	0.37601674	0.09742131520920914	1.0
CKLF	1.6551036	0.3874278	0.09790349823832716	1.0
APH1A	1.6543803	0.26061115	0.09805025191652511	1.0
DNASE1L3	1.6541677	1.3158797	0.09809344819076166	1.0
BCL10	1.6535296	0.41381842	0.09822312823017292	1.0
SPSB3	1.6496586	0.3626468	0.09901279156673468	1.0
GRAP	1.6450218	0.5740333	0.09996531259366248	1.0
BABAM1	1.6445113	0.4652937	0.10007062231358886	1.0
TRAPPC5	1.6420441	0.22159782	0.10058086691262588	1.0
RAP1GDS1	1.6409806	0.51257265	0.10080143845671848	1.0
MCRIP1	1.6374499	0.3875378	0.10153650112997877	1.0
NGLY1	1.6370245	0.2840606	0.10162535027171161	1.0
CXCR3	1.6363438	1.09864	0.10176763764845498	1.0
NUAK2	1.6361737	0.42633128	0.10180323426305671	1.0
ATF7IP2	1.6333237	0.4008841	0.10240095233130515	1.0
